"Datetime","Date","Time","Flag","Height","AboveJL","Baitsbite","Rain"
"12/06/2024 11:00:00","12/06/2024","11:00:00","Green","3.89","0.665","0.248","0"
"12/06/2024 12:00:00","12/06/2024","12:00:00","Green","3.89","0.665","0.248","0"
"12/06/2024 13:00:00","12/06/2024","13:00:00","Green","3.89","0.665","0.248","0"
"12/06/2024 14:00:00","12/06/2024","14:00:00","Green","3.89","0.665","0.248","0"
"12/06/2024 15:00:00","12/06/2024","15:00:00","Green","3.89","0.665","0.248","0"
"12/06/2024 16:00:00","12/06/2024","16:00:00","Green","3.89","0.664","0.243","0"
"12/06/2024 17:00:00","12/06/2024","17:00:00","Green","3.89","0.664","0.243","0"
"12/06/2024 18:00:00","12/06/2024","18:00:00","Green","3.89","0.664","0.243","0"
"12/06/2024 19:00:00","12/06/2024","19:00:00","Green","3.89","0.664","0.243","0"
"12/06/2024 20:00:00","12/06/2024","20:00:00","Green","3.89","0.664","0.243","0"
"12/06/2024 21:00:00","12/06/2024","21:00:00","Green","3.89","0.664","0.243","0"
"12/06/2024 22:00:00","12/06/2024","22:00:00","Green","3.89","0.664","0.243","0"
"12/06/2024 23:00:00","12/06/2024","23:00:00","Green","3.89","0.664","0.243","0"
"13/06/2024 00:00:00","13/06/2024","00:00:00","Green","3.89","0.664","0.243","0"
"13/06/2024 01:00:00","13/06/2024","01:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 02:00:00","13/06/2024","02:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 03:00:00","13/06/2024","03:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 04:00:00","13/06/2024","04:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 05:00:00","13/06/2024","05:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 06:00:00","13/06/2024","06:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 07:00:00","13/06/2024","07:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 08:00:00","13/06/2024","08:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 09:00:00","13/06/2024","09:00:00","Green","3.88","0.661","0.242","0"
"13/06/2024 10:00:00","13/06/2024","10:00:00","Green","3.88","0.661","0.242","0"
"13/06/2024 11:00:00","13/06/2024","11:00:00","Green","3.89","0.662","0.248","0"
"13/06/2024 12:00:00","13/06/2024","12:00:00","Green","3.89","0.662","0.248","0"
"13/06/2024 13:00:00","13/06/2024","13:00:00","Green","3.89","0.662","0.248","0"
"13/06/2024 14:00:00","13/06/2024","14:00:00","Green","3.89","0.662","0.248","0.37"
"13/06/2024 15:00:00","13/06/2024","15:00:00","Green","3.89","0.662","0.248","0.01"
"13/06/2024 16:00:00","13/06/2024","16:00:00","Green","3.89","0.662","0.248","0.07"
"13/06/2024 17:00:00","13/06/2024","17:00:00","Green","3.89","0.657","0.262","2.65"
"13/06/2024 18:00:00","13/06/2024","18:00:00","Green","3.89","0.657","0.262","1.21"
"13/06/2024 19:00:00","13/06/2024","19:00:00","Green","3.89","0.657","0.262","0.03"
"13/06/2024 20:00:00","13/06/2024","20:00:00","Green","3.89","0.657","0.262","0.13"
"13/06/2024 21:00:00","13/06/2024","21:00:00","Green","3.89","0.657","0.262","0"
"13/06/2024 22:00:00","13/06/2024","22:00:00","Green","3.89","0.657","0.262","0"
"13/06/2024 23:00:00","13/06/2024","23:00:00","Green","3.89","0.657","0.262","0"
"14/06/2024 00:00:00","14/06/2024","00:00:00","Green","3.91","0.66","0.289","0"
"14/06/2024 01:00:00","14/06/2024","01:00:00","Green","3.91","0.66","0.289","0"
"14/06/2024 02:00:00","14/06/2024","02:00:00","Green","3.91","0.66","0.289","0.01"
"14/06/2024 03:00:00","14/06/2024","03:00:00","Green","3.91","0.66","0.289","0.01"
"14/06/2024 04:00:00","14/06/2024","04:00:00","Green","3.91","0.66","0.289","0"
"14/06/2024 05:00:00","14/06/2024","05:00:00","Green","3.91","0.66","0.289","0"
"14/06/2024 06:00:00","14/06/2024","06:00:00","Green","3.91","0.66","0.289","0"
"14/06/2024 07:00:00","14/06/2024","07:00:00","Green","3.91","0.66","0.289","0"
"14/06/2024 08:00:00","14/06/2024","08:00:00","Green","3.91","0.66","0.289","0.1"
"14/06/2024 09:00:00","14/06/2024","09:00:00","Green","3.91","0.66","0.289","0"
"14/06/2024 10:00:00","14/06/2024","10:00:00","Green","3.91","0.66","0.26","0.29"
"14/06/2024 11:00:00","14/06/2024","11:00:00","Green","3.91","0.66","0.26","0"
"14/06/2024 12:00:00","14/06/2024","12:00:00","Green","3.91","0.66","0.154","0"
"14/06/2024 13:00:00","14/06/2024","13:00:00","Green","3.91","0.66","0.283","0.18"
"14/06/2024 14:00:00","14/06/2024","14:00:00","Green","3.91","0.66","0.283","0.04"
"14/06/2024 15:00:00","14/06/2024","15:00:00","Green","3.91","0.66","0.254","1.6"
"14/06/2024 16:00:00","14/06/2024","16:00:00","Green","3.88","0.662","0.243","0.29"
"14/06/2024 17:00:00","14/06/2024","17:00:00","Green","3.88","0.662","0.243","0"
"14/06/2024 18:00:00","14/06/2024","18:00:00","Green","3.88","0.662","0.243","0"
"14/06/2024 19:00:00","14/06/2024","19:00:00","Green","3.88","0.662","0.243","0"
"14/06/2024 20:00:00","14/06/2024","20:00:00","Green","3.88","0.662","0.243","0"
"14/06/2024 21:00:00","14/06/2024","21:00:00","Green","3.88","0.662","0.243","0"
"14/06/2024 22:00:00","14/06/2024","22:00:00","Green","3.88","0.662","0.243","0"
"14/06/2024 23:00:00","14/06/2024","23:00:00","Green","3.88","0.662","0.243","0"
"15/06/2024 00:00:00","15/06/2024","00:00:00","Green","3.88","0.664","0.237","0.01"
"15/06/2024 01:00:00","15/06/2024","01:00:00","Green","3.88","0.664","0.237","0.03"
"15/06/2024 02:00:00","15/06/2024","02:00:00","Green","3.88","0.664","0.237","0.08"
"15/06/2024 03:00:00","15/06/2024","03:00:00","Green","3.88","0.664","0.237","0"
"15/06/2024 04:00:00","15/06/2024","04:00:00","Green","3.88","0.664","0.237","0"
"15/06/2024 05:00:00","15/06/2024","05:00:00","Green","3.88","0.664","0.237","0"
"15/06/2024 06:00:00","15/06/2024","06:00:00","Green","3.88","0.664","0.237","0"
"15/06/2024 07:00:00","15/06/2024","07:00:00","Green","3.88","0.664","0.237","0"
"15/06/2024 08:00:00","15/06/2024","08:00:00","Green","3.88","0.663","0.248","0.03"
"15/06/2024 09:00:00","15/06/2024","09:00:00","Green","3.88","0.663","0.248","0.13"
"15/06/2024 10:00:00","15/06/2024","10:00:00","Green","3.88","0.663","0.248","0.37"
"15/06/2024 11:00:00","15/06/2024","11:00:00","Green","3.88","0.663","0.248","0.07"
"15/06/2024 12:00:00","15/06/2024","12:00:00","Green","3.88","0.663","0.248","0.07"
"15/06/2024 13:00:00","15/06/2024","13:00:00","Green","3.88","0.663","0.248","0"
"15/06/2024 14:00:00","15/06/2024","14:00:00","Green","3.88","0.663","0.248","0"
"15/06/2024 15:00:00","15/06/2024","15:00:00","Green","3.88","0.663","0.248","0.05"
"15/06/2024 16:00:00","15/06/2024","16:00:00","Green","3.89","0.676","0.242","0"
"15/06/2024 17:00:00","15/06/2024","17:00:00","Green","3.89","0.676","0.242","0"
"15/06/2024 18:00:00","15/06/2024","18:00:00","Green","3.89","0.676","0.242","0"
"15/06/2024 19:00:00","15/06/2024","19:00:00","Green","3.89","0.676","0.242","0"
"15/06/2024 20:00:00","15/06/2024","20:00:00","Green","3.89","0.676","0.242","0"
"15/06/2024 21:00:00","15/06/2024","21:00:00","Green","3.89","0.676","0.242","0.01"
"15/06/2024 22:00:00","15/06/2024","22:00:00","Green","3.89","0.676","0.242","0"
"15/06/2024 23:00:00","15/06/2024","23:00:00","Green","3.89","0.676","0.242","0"
"16/06/2024 00:00:00","16/06/2024","00:00:00","Green","3.91","0.671","0.261","0"
"16/06/2024 01:00:00","16/06/2024","01:00:00","Green","3.91","0.671","0.261","0"
"16/06/2024 02:00:00","16/06/2024","02:00:00","Green","3.91","0.671","0.261","0"
"16/06/2024 03:00:00","16/06/2024","03:00:00","Green","3.91","0.671","0.261","0"
"16/06/2024 04:00:00","16/06/2024","04:00:00","Green","3.91","0.671","0.261","0"
"16/06/2024 05:00:00","16/06/2024","05:00:00","Green","3.91","0.671","0.261","0"
"16/06/2024 06:00:00","16/06/2024","06:00:00","Green","3.91","0.671","0.261","0.05"
"16/06/2024 07:00:00","16/06/2024","07:00:00","Green","3.91","0.671","0.261","0"
"16/06/2024 08:00:00","16/06/2024","08:00:00","Green","3.9","0.684","0.241","0.05"
"16/06/2024 09:00:00","16/06/2024","09:00:00","Green","3.9","0.684","0.241","0"
"16/06/2024 10:00:00","16/06/2024","10:00:00","Green","3.9","0.684","0.241","0"
"16/06/2024 11:00:00","16/06/2024","11:00:00","Green","3.9","0.684","0.241","0"
"16/06/2024 12:00:00","16/06/2024","12:00:00","Green","3.9","0.684","0.241","0"
"16/06/2024 13:00:00","16/06/2024","13:00:00","Green","3.9","0.684","0.241","0"
"16/06/2024 14:00:00","16/06/2024","14:00:00","Green","3.9","0.684","0.241","0"
"16/06/2024 15:00:00","16/06/2024","15:00:00","Green","3.9","0.684","0.241","0"
"16/06/2024 16:00:00","16/06/2024","16:00:00","Green","3.89","0.67","0.237","0"
"16/06/2024 17:00:00","16/06/2024","17:00:00","Green","3.89","0.67","0.237","0"
"16/06/2024 18:00:00","16/06/2024","18:00:00","Green","3.89","0.67","0.237","0"
"16/06/2024 19:00:00","16/06/2024","19:00:00","Green","3.89","0.67","0.237","0"
"16/06/2024 20:00:00","16/06/2024","20:00:00","Green","3.89","0.67","0.237","0"
"16/06/2024 21:00:00","16/06/2024","21:00:00","Green","3.89","0.67","0.237","0"
"16/06/2024 22:00:00","16/06/2024","22:00:00","Green","3.89","0.67","0.237","0"
"16/06/2024 23:00:00","16/06/2024","23:00:00","Green","3.89","0.67","0.237","0"
"17/06/2024 00:00:00","17/06/2024","00:00:00","Green","3.88","0.66","0.245","0"
"17/06/2024 01:00:00","17/06/2024","01:00:00","Green","3.88","0.66","0.245","0"
"17/06/2024 02:00:00","17/06/2024","02:00:00","Green","3.88","0.66","0.245","0"
"17/06/2024 03:00:00","17/06/2024","03:00:00","Green","3.88","0.66","0.245","0"
"17/06/2024 04:00:00","17/06/2024","04:00:00","Green","3.88","0.66","0.245","0"
"17/06/2024 05:00:00","17/06/2024","05:00:00","Green","3.88","0.66","0.245","0"
"17/06/2024 06:00:00","17/06/2024","06:00:00","Green","3.88","0.66","0.245","0"
"17/06/2024 07:00:00","17/06/2024","07:00:00","Green","3.88","0.66","0.245","0"
"17/06/2024 08:00:00","17/06/2024","08:00:00","Green","3.88","0.661","0.242","0"
"17/06/2024 09:00:00","17/06/2024","09:00:00","Green","3.88","0.661","0.242","0"
"17/06/2024 10:00:00","17/06/2024","10:00:00","Green","3.88","0.661","0.242","0"
"17/06/2024 11:00:00","17/06/2024","11:00:00","Green","3.88","0.661","0.242","0"
"17/06/2024 12:00:00","17/06/2024","12:00:00","Green","3.88","0.661","0.242","0"
"17/06/2024 13:00:00","17/06/2024","13:00:00","Green","3.88","0.661","0.242","0"
"17/06/2024 14:00:00","17/06/2024","14:00:00","Green","3.88","0.661","0.242","0"
"17/06/2024 15:00:00","17/06/2024","15:00:00","Green","3.88","0.661","0.242","0"
"17/06/2024 16:00:00","17/06/2024","16:00:00","Green","3.88","0.661","0.239","0"
"17/06/2024 17:00:00","17/06/2024","17:00:00","Green","3.88","0.661","0.239","0"
"17/06/2024 18:00:00","17/06/2024","18:00:00","Green","3.88","0.661","0.239","0"
"17/06/2024 19:00:00","17/06/2024","19:00:00","Green","3.88","0.661","0.239","0"
"17/06/2024 20:00:00","17/06/2024","20:00:00","Green","3.88","0.661","0.239","0"
"17/06/2024 21:00:00","17/06/2024","21:00:00","Green","3.88","0.661","0.239","0"
"17/06/2024 22:00:00","17/06/2024","22:00:00","Green","3.88","0.661","0.239","0"
"17/06/2024 23:00:00","17/06/2024","23:00:00","Green","3.88","0.661","0.239","0"
"18/06/2024 00:00:00","18/06/2024","00:00:00","Green","3.88","0.657","0.244","0"
"18/06/2024 01:00:00","18/06/2024","01:00:00","Green","3.88","0.657","0.244","0"
"18/06/2024 02:00:00","18/06/2024","02:00:00","Green","3.88","0.657","0.244","0"
"18/06/2024 03:00:00","18/06/2024","03:00:00","Green","3.88","0.657","0.244","0"
"18/06/2024 04:00:00","18/06/2024","04:00:00","Green","3.88","0.657","0.244","0"
"18/06/2024 05:00:00","18/06/2024","05:00:00","Green","3.88","0.657","0.244","0"
"18/06/2024 06:00:00","18/06/2024","06:00:00","Green","3.88","0.657","0.244","0"
"18/06/2024 07:00:00","18/06/2024","07:00:00","Green","3.88","0.657","0.244","0"
"18/06/2024 08:00:00","18/06/2024","08:00:00","Green","3.88","0.656","0.254","0"
"18/06/2024 09:00:00","18/06/2024","09:00:00","Green","3.88","0.656","0.254","0"
"18/06/2024 10:00:00","18/06/2024","10:00:00","Green","3.88","0.656","0.254","0"
"18/06/2024 11:00:00","18/06/2024","11:00:00","Green","3.88","0.656","0.254","0"
"18/06/2024 12:00:00","18/06/2024","12:00:00","Green","3.88","0.656","0.254","0"
"18/06/2024 13:00:00","18/06/2024","13:00:00","Green","3.88","0.656","0.254","0"
"18/06/2024 14:00:00","18/06/2024","14:00:00","Green","3.88","0.656","0.254","0"
"18/06/2024 15:00:00","18/06/2024","15:00:00","Green","3.88","0.656","0.254","0"
"18/06/2024 16:00:00","18/06/2024","16:00:00","Green","3.87","0.654","0.233","0"
"18/06/2024 17:00:00","18/06/2024","17:00:00","Green","3.87","0.654","0.233","0"
"18/06/2024 18:00:00","18/06/2024","18:00:00","Green","3.87","0.654","0.233","0.76"
"18/06/2024 19:00:00","18/06/2024","19:00:00","Green","3.87","0.654","0.233","0"
"18/06/2024 20:00:00","18/06/2024","20:00:00","Green","3.87","0.654","0.233","0"
"18/06/2024 21:00:00","18/06/2024","21:00:00","Green","3.87","0.654","0.233","0"
"18/06/2024 22:00:00","18/06/2024","22:00:00","Green","3.87","0.654","0.233","0"
"18/06/2024 23:00:00","18/06/2024","23:00:00","Green","3.87","0.654","0.233","0"
"19/06/2024 00:00:00","19/06/2024","00:00:00","Green","3.88","0.654","0.245","0"
"19/06/2024 01:00:00","19/06/2024","01:00:00","Green","3.88","0.654","0.245","0"
"19/06/2024 02:00:00","19/06/2024","02:00:00","Green","3.88","0.654","0.245","0"
"19/06/2024 03:00:00","19/06/2024","03:00:00","Green","3.88","0.654","0.245","0"
"19/06/2024 04:00:00","19/06/2024","04:00:00","Green","3.88","0.654","0.245","0"
"19/06/2024 05:00:00","19/06/2024","05:00:00","Green","3.88","0.654","0.245","0"
"19/06/2024 06:00:00","19/06/2024","06:00:00","Green","3.88","0.654","0.245","0"
"19/06/2024 07:00:00","19/06/2024","07:00:00","Green","3.88","0.654","0.245","0"
"19/06/2024 08:00:00","19/06/2024","08:00:00","Green","3.88","0.651","0.243","0"
"19/06/2024 09:00:00","19/06/2024","09:00:00","Green","3.88","0.651","0.243","0"
"19/06/2024 10:00:00","19/06/2024","10:00:00","Green","3.88","0.651","0.243","0"
"19/06/2024 11:00:00","19/06/2024","11:00:00","Green","3.88","0.651","0.243","0"
"19/06/2024 12:00:00","19/06/2024","12:00:00","Green","3.88","0.651","0.243","0"
"19/06/2024 13:00:00","19/06/2024","13:00:00","Green","3.88","0.651","0.243","0"
"19/06/2024 14:00:00","19/06/2024","14:00:00","Green","3.88","0.651","0.243","0"
"19/06/2024 15:00:00","19/06/2024","15:00:00","Green","3.88","0.651","0.243","0"
"19/06/2024 16:00:00","19/06/2024","16:00:00","Green","3.88","0.651","0.243","0"
"19/06/2024 17:00:00","19/06/2024","17:00:00","Green","3.88","0.653","0.244","0"
"19/06/2024 18:00:00","19/06/2024","18:00:00","Green","3.88","0.653","0.244","0"
"19/06/2024 19:00:00","19/06/2024","19:00:00","Green","3.88","0.653","0.244","0"
"19/06/2024 20:00:00","19/06/2024","20:00:00","Green","3.88","0.653","0.244","0"
"19/06/2024 21:00:00","19/06/2024","21:00:00","Green","3.88","0.653","0.244","0"
"19/06/2024 22:00:00","19/06/2024","22:00:00","Green","3.88","0.653","0.244","0"
"19/06/2024 23:00:00","19/06/2024","23:00:00","Green","3.88","0.653","0.244","0"
"20/06/2024 00:00:00","20/06/2024","00:00:00","Green","3.87","0.651","0.237","0"
"20/06/2024 01:00:00","20/06/2024","01:00:00","Green","3.87","0.651","0.237","0"
"20/06/2024 02:00:00","20/06/2024","02:00:00","Green","3.87","0.651","0.237","0"
"20/06/2024 03:00:00","20/06/2024","03:00:00","Green","3.87","0.651","0.237","0"
"20/06/2024 04:00:00","20/06/2024","04:00:00","Green","3.87","0.651","0.237","0"
"20/06/2024 05:00:00","20/06/2024","05:00:00","Green","3.87","0.651","0.237","0"
"20/06/2024 06:00:00","20/06/2024","06:00:00","Green","3.87","0.651","0.237","0"
"20/06/2024 07:00:00","20/06/2024","07:00:00","Green","3.87","0.647","0.247","0"
"20/06/2024 08:00:00","20/06/2024","08:00:00","Green","3.88","0.65","0.246","0"
"20/06/2024 09:00:00","20/06/2024","09:00:00","Green","3.88","0.65","0.246","0"
"20/06/2024 10:00:00","20/06/2024","10:00:00","Green","3.88","0.65","0.246","0"
"20/06/2024 11:00:00","20/06/2024","11:00:00","Green","3.88","0.65","0.246","0"
"20/06/2024 12:00:00","20/06/2024","12:00:00","Green","3.88","0.65","0.246","0"
"20/06/2024 13:00:00","20/06/2024","13:00:00","Green","3.88","0.65","0.246","0"
"20/06/2024 14:00:00","20/06/2024","14:00:00","Green","3.88","0.65","0.246","0"
"20/06/2024 15:00:00","20/06/2024","15:00:00","Green","3.88","0.65","0.246","0"
"20/06/2024 16:00:00","20/06/2024","16:00:00","Green","3.88","0.648","0.238","0"
"20/06/2024 17:00:00","20/06/2024","17:00:00","Green","3.88","0.648","0.238","0"
"20/06/2024 18:00:00","20/06/2024","18:00:00","Green","3.88","0.648","0.238","0"
"20/06/2024 19:00:00","20/06/2024","19:00:00","Green","3.88","0.648","0.238","0"
"20/06/2024 20:00:00","20/06/2024","20:00:00","Not Operational","3.88","0.648","0.238","0"
"20/06/2024 21:00:00","20/06/2024","21:00:00","Not Operational","3.88","0.648","0.238","0"
"20/06/2024 22:00:00","20/06/2024","22:00:00","Not Operational","3.88","0.648","0.238","0"
"20/06/2024 23:00:00","20/06/2024","23:00:00","Not Operational","3.88","0.648","0.238","0"
"21/06/2024 00:00:00","21/06/2024","00:00:00","Not Operational","3.87","0.647","0.238","0"
"21/06/2024 01:00:00","21/06/2024","01:00:00","Not Operational","3.87","0.647","0.238","0"
"21/06/2024 02:00:00","21/06/2024","02:00:00","Not Operational","3.87","0.647","0.238","0"
"21/06/2024 03:00:00","21/06/2024","03:00:00","Not Operational","3.87","0.647","0.238","0"
"21/06/2024 04:00:00","21/06/2024","04:00:00","Not Operational","3.87","0.647","0.238","0"
"21/06/2024 05:00:00","21/06/2024","05:00:00","Not Operational","3.87","0.647","0.238","0"
"21/06/2024 06:00:00","21/06/2024","06:00:00","Not Operational","3.87","0.647","0.238","0"
"21/06/2024 07:00:00","21/06/2024","07:00:00","Not Operational","3.87","0.647","0.238","0"
"21/06/2024 08:00:00","21/06/2024","08:00:00","Not Operational","3.87","0.647","0.238","0"
"21/06/2024 09:00:00","21/06/2024","09:00:00","Not Operational","3.88","0.647","0.251","0"
"21/06/2024 10:00:00","21/06/2024","10:00:00","Not Operational","3.88","0.647","0.251","0"
"21/06/2024 11:00:00","21/06/2024","11:00:00","Not Operational","3.88","0.647","0.251","0"
"21/06/2024 12:00:00","21/06/2024","12:00:00","Not Operational","3.88","0.647","0.251","0"
"21/06/2024 13:00:00","21/06/2024","13:00:00","Not Operational","3.88","0.647","0.248","0"
"21/06/2024 14:00:00","21/06/2024","14:00:00","Not Operational","3.88","0.647","0.248","0"
"21/06/2024 15:00:00","21/06/2024","15:00:00","Not Operational","3.88","0.647","0.248","0"
"21/06/2024 16:00:00","21/06/2024","16:00:00","Not Operational","3.87","0.646","0.237","0"
"21/06/2024 17:00:00","21/06/2024","17:00:00","Not Operational","3.87","0.646","0.237","0"
"21/06/2024 18:00:00","21/06/2024","18:00:00","Not Operational","3.87","0.646","0.237","0"
"21/06/2024 19:00:00","21/06/2024","19:00:00","Not Operational","3.87","0.646","0.237","0"
"21/06/2024 20:00:00","21/06/2024","20:00:00","Not Operational","3.87","0.646","0.237","0"
"21/06/2024 21:00:00","21/06/2024","21:00:00","Not Operational","3.87","0.646","0.237","0"
"21/06/2024 22:00:00","21/06/2024","22:00:00","Not Operational","3.87","0.646","0.237","0"
"21/06/2024 23:00:00","21/06/2024","23:00:00","Not Operational","3.87","0.646","0.237","0"
"22/06/2024 00:00:00","22/06/2024","00:00:00","Not Operational","3.86","0.643","0.24","0"
"22/06/2024 01:00:00","22/06/2024","01:00:00","Not Operational","3.86","0.643","0.24","0"
"22/06/2024 02:00:00","22/06/2024","02:00:00","Not Operational","3.86","0.643","0.24","0"
"22/06/2024 03:00:00","22/06/2024","03:00:00","Not Operational","3.86","0.643","0.24","0"
"22/06/2024 04:00:00","22/06/2024","04:00:00","Not Operational","3.86","0.643","0.24","0"
"22/06/2024 05:00:00","22/06/2024","05:00:00","Not Operational","3.86","0.643","0.24","0"
"22/06/2024 06:00:00","22/06/2024","06:00:00","Not Operational","3.86","0.643","0.24","0"
"22/06/2024 07:00:00","22/06/2024","07:00:00","Not Operational","3.86","0.643","0.24","0"
"22/06/2024 08:00:00","22/06/2024","08:00:00","Not Operational","3.87","0.645","0.245","0"
"22/06/2024 09:00:00","22/06/2024","09:00:00","Not Operational","3.87","0.645","0.245","0"
"22/06/2024 10:00:00","22/06/2024","10:00:00","Not Operational","3.87","0.645","0.245","0"
"22/06/2024 11:00:00","22/06/2024","11:00:00","Not Operational","3.87","0.645","0.245","0"
"22/06/2024 12:00:00","22/06/2024","12:00:00","Not Operational","3.87","0.645","0.245","0"
"22/06/2024 13:00:00","22/06/2024","13:00:00","Not Operational","3.87","0.645","0.245","0"
